ID;Количество комнат;Тип;район;Адрес;Площадь, м2;Этаж;Цена;Ремонт;Ссылка на объявление
283702726;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;5/13;5370000;;https://www.cian.ru/sale/flat/283702726
285800812;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Иркутск-2 мкр, Зенит ЖК;39.62;2/13;5368510;;https://www.cian.ru/sale/flat/285800812
283703013;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;11/13;5370000;;https://www.cian.ru/sale/flat/283703013
299745579;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;44.62;4/15;5350000;;https://www.cian.ru/sale/flat/299745579
296464616;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;43.54;1/15;5350000;;https://www.cian.ru/sale/flat/296464616
296464586;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;46.17;3/15;5350000;;https://www.cian.ru/sale/flat/296464586
283702755;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;6/13;5370000;;https://www.cian.ru/sale/flat/283702755
283703022;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;12/13;5370000;;https://www.cian.ru/sale/flat/283703022
283702982;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;8/13;5370000;;https://www.cian.ru/sale/flat/283702982
283702839;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;11/13;5370000;;https://www.cian.ru/sale/flat/283702839
283702829;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/7;47.15;10/13;5370000;;https://www.cian.ru/sale/flat/283702829
296464600;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;44.48;14/15;5350000;;https://www.cian.ru/sale/flat/296464600
296464637;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;44.62;9/15;5400000;;https://www.cian.ru/sale/flat/296464637
296464563;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;43.77;2/15;5450000;;https://www.cian.ru/sale/flat/296464563
283433322;3;Продажа квартиры;Ленинский;Иркутская область, Иркутск, улица Розы Люксембург, 351;68.1;1/9;5500000;Косметический;https://www.cian.ru/sale/flat/283433322
296464621;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;44.59;1/15;5500000;;https://www.cian.ru/sale/flat/296464621
296464536;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;46.17;9/15;5500000;;https://www.cian.ru/sale/flat/296464536
285801101;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Иркутск-2 мкр, Зенит ЖК;39.6;2/13;5563800;;https://www.cian.ru/sale/flat/285801101
299999861;2;Продажа квартиры;Ленинский;Иркутская область, Иркутск, улица Розы Люксембург, 88;50.6;2/5;5500000;Косметический;https://www.cian.ru/sale/flat/299999861
296464549;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;45.87;12/15;5600000;;https://www.cian.ru/sale/flat/296464549
296464558;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;45.87;15/15;5600000;;https://www.cian.ru/sale/flat/296464558
283703082;2;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Гравийная улица, 22/3;47.15;6/15;5640000;;https://www.cian.ru/sale/flat/283703082
298080034;2;Продажа квартиры;Ленинский;Иркутская область, Иркутск, улица Баумана, 246;50.6;5/5;5600000;Евроремонт;https://www.cian.ru/sale/flat/298080034
295973698;4;Продажа квартиры;Ленинский;Иркутская область, Иркутск, Севастопольская улица, 237;59.6;5/5;5700000;;https://www.cian.ru/sale/flat/295973698
297927732;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;46.43;5/15;5700000;;https://www.cian.ru/sale/flat/297927732
296464556;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Пулковский переулок, 28;46.43;15/15;5700000;;https://www.cian.ru/sale/flat/296464556
299046761;3;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Ново-Ленино мкр, Первый Ленинский квартал ЖК;58.6;7/13;5713500;;https://www.cian.ru/sale/flat/299046761
299872830;1;Продажа квартиры в новостройке;Ленинский;Иркутская область, Иркутск, Иркутск-2 мкр, Зенит ЖК;43.68;7/13;5750000;;https://www.cian.ru/sale/flat/299872830
